"","gene_id_all","niche","effect_median","effect_lower","effect_upper","OR_median","OR_lower","OR_upper","prob_median","prob_lower","prob_upper"
"146","NZ_KP056256.1_146","nicheplant",-0.3371460425,-5.0700107825,1.7429757915,0.713804590661553,0.00628235246177936,5.71432277982421,0.00888511522702917,7.50397592460496e-05,0.0693660038455633
"147","NZ_CP019353.1_215","nichelaboratory",-0.344110085,-3.5986664975,1.0982301789825,0.708850890827086,0.0273601834342926,2.99885389226956,0.0651898289245533,0.00266047690008495,0.231105741767511
"148","CP034325.1_174","nicheplant",-0.348543666,-4.23437707025,1.27641797625,0.705715098605408,0.0144888330691889,3.58377952827075,0.0248795980832217,0.000524099899760012,0.117518905928372
"149","AM261282.1_29","nicheplant",-0.353066501,-4.28836942,1.30545087025,0.702530473273604,0.0137272905059122,3.6893521544706,0.0198120876919854,0.0003988848773479,0.0978296491611899
"150","CP034325.1_175","nicheplant",-0.3572515045,-4.21326318725,1.2483988325,0.699596523959336,0.0147980011762247,3.48475887269305,0.0276108910388862,0.000592088121836865,0.125479294527429
"151","NZ_MN732922.1_254","nicheplant",-0.358888467,-4.9159316625,1.56118512425,0.698452248170684,0.00732888668403039,4.76446444448968,0.0100688601830821,0.000106039216221676,0.0664011872543387
"152","NZ_CP139811.1_48","nichelivestock",-0.362734035,-0.8147376834,0.0639129001499999,0.69577145974981,0.44275545423984,1.06599954632578,0.0453872678622292,0.0295355265699333,0.0666078442457046
"153","NZ_AP027706.1_49","nicheplant",-0.36456546,-4.46460932,1.2904368585,0.694498373802701,0.0115091914156923,3.63437391790987,0.0243938005886802,0.000412680071438454,0.116645959015754
"154","AP019386.1_110","nichefood",-0.36832149,-1.396987346,0.318112741075,0.691894708699938,0.247340996402681,1.37453121891096,0.0097254568524109,0.00346809149824551,0.019986539359985
"155","OV141395.1_159","nichelaboratory",-0.37031356,-3.860653701,1.14593374525,0.690517781150017,0.0210542350011179,3.14537696884783,0.03345336760622,0.00105129701853239,0.139415218613115
"156","NZ_CP139811.1_48","nichelaboratory",-0.3748667675,-3.8479968825,1.11331949525,0.687380854656305,0.0213224052522092,3.04444778935872,0.0447818621843662,0.00143870384129274,0.173665187181304
"157","OV141395.1_159","nicheplant",-0.375528933,-4.233148335,1.1904492715,0.68692584510612,0.014506646799108,3.28855838548134,0.0334359293520694,0.000718450435883305,0.142739917107508
"158","NZ_OP290545.1_1","nichelaboratory",-0.375815175,-3.814710937,1.09722550825,0.686729246099843,0.0220440870538403,2.99584254907927,0.0488535467103396,0.00161456446159676,0.182694478127027
"159","NZ_MZ513634.1_46","nichelaboratory",-0.384246825,-4.2428987125,1.2133665585,0.680963328783079,0.0143658889139102,3.36479337989941,0.0285989723506324,0.000621368860434707,0.128840537808076
"160","NZ_CP115377.1_59","nichelaboratory",-0.3909248532,-4.3894431795,1.27098684,0.676430987278784,0.0124076387389222,3.56436828904168,0.026676948645686,0.000501946794858088,0.127912705750099
"161","AP027468.1_321","nicheplant",-0.39419555,-5.3555905125,1.5433837412,0.674222205115896,0.00472168057302961,4.68040077173234,0.00925665066959708,6.54394507469745e-05,0.0613744245203623
"162","NZ_CP019353.1_215","nicheplant",-0.4024071525,-4.086375005,1.0776586845,0.668708424773993,0.0168000851890743,2.93779319424089,0.0619701878830282,0.00160728907912516,0.226692133559094
"163","AP018569.2_107","nichelaboratory",-0.404212823,-4.21337619575,1.21838814625,0.66750204644088,0.0147963286129586,3.38173250958304,0.0347140593004002,0.000795010821805645,0.157134982347392
"164","NZ_CP049291.1_137","nicheplant",-0.405403385,-4.21924729,1.10680605105,0.666707817038735,0.0147097148482248,3.0246822751377,0.0550830078601944,0.00126563970151135,0.209893711751309
"165","NZ_AP027706.1_49","nichelaboratory",-0.405493741,-4.3087712775,1.183932768,0.666647578392661,0.0134500669264906,3.26719810533039,0.0234659056582607,0.000479054413492856,0.107444563068824
"166","NZ_CP146544.1_32","nicheplant",-0.40616832,-5.4975032925,1.56139595475,0.666198023946649,0.00409698774749875,4.76546898517279,0.0168262218464362,0.000104444399473402,0.11091222671612
"167","NC_010870.1_119","nicheplant",-0.406584955,-4.06877838,1.065579402125,0.665920520125723,0.0170982642735547,2.90252022344607,0.0707410982458722,0.00193453148228659,0.250698227062941
"168","NZ_CP115377.1_59","nichewastewater",-0.419963525,-1.1296089758,0.145468422249999,0.657070786181089,0.323159594995592,1.1565812128886,0.0260088685341923,0.0127625034606181,0.0450398689753273
"169","CP034325.1_175","nichelaboratory",-0.445645058,-4.43488292,1.048563176,0.640411041378504,0.0118564544672481,2.8535481660504,0.0253291782380677,0.000479258693171335,0.108273718447056
"170","CP034325.1_174","nichelaboratory",-0.4556216105,-4.45018551,1.06437709925,0.634053712121593,0.0116764006867967,2.89903268381063,0.0224441335301258,0.000418466903589379,0.0977485779436687
"171","AM261282.1_29","nichelaboratory",-0.467761167,-4.7461829275,1.10042814035,0.626403113156703,0.00868478519159668,3.00545250713533,0.0177542416618702,0.000245155420062506,0.0817199712522906
"172","NZ_MZ513634.1_46","nicheplant",-0.47710514,-5.2092914,1.16311226455,0.620577279031935,0.00546554521725277,3.19987665913562,0.0261333942466823,0.00024166347370881,0.122783290003019
"173","NZ_CP115377.1_59","nicheplant",-0.480794852,-5.228703405,1.20865486125,0.618291746020104,0.00536047130110783,3.34897680259555,0.0244375479766985,0.000213961806545303,0.120484492444892
"174","AP019386.1_109","nicheplant",-0.488783829,-6.06326848,1.50223421549999,0.613371905908001,0.00232678345536004,4.49171364156724,0.0143070454557752,5.56251740853499e-05,0.0990912719691289
"175","AP026508.1_104","nichelaboratory",-0.491411545,-5.32988855,1.15787981775,0.611762254529928,0.00484461034081959,3.18317720084991,0.0117474772547861,9.17724688803191e-05,0.0597551295127533
"176","NZ_CP142966.1_27","nichelaboratory",-0.491474094,-5.015430055,1.156839925625,0.611723990589346,0.00663477811247764,3.1798687604043,0.0138385601956431,0.000152889997143991,0.0693958850266966
"177","AP027468.1_321","nichelaboratory",-0.49436643,-5.6214051725,1.3001064849,0.609957235514997,0.00361955148302665,3.66968744880615,0.00837878255090055,4.92582028146302e-05,0.0493435942878344
"178","AP019386.1_110","nicheplant",-0.498734354,-6.0146240375,1.40255750525,0.607298799137321,0.00244276661161854,4.06558444940385,0.00853311706847938,3.46632661534214e-05,0.0553335142045064
"179","NZ_KP056256.1_146","nichelaboratory",-0.506867316,-5.83854953,1.36326868385,0.602379691419128,0.00291306558428459,3.90894956265187,0.00756397876007135,3.54432780264671e-05,0.0479998972490986
"180","AP019386.1_110","nichewastewater",-0.507793187,-1.3756074305,0.249877176725,0.601822223562243,0.252686060911835,1.28386771869302,0.00850827182918831,0.00353181149561052,0.0181211697551738
"181","AP019386.1_110","nicheenvironmental",-0.511292776,-1.443615645325,0.1651169567125,0.599719774147881,0.236072660156481,1.17953106474894,0.0084584199423461,0.00331198382432117,0.0167965071500221
"182","NZ_CP146544.1_32","nichefood",-0.5119466195,-1.5535052015,0.178822027324999,0.599327779465178,0.211505304346581,1.19580790718533,0.0152067493481962,0.00548351421974052,0.0313129859236516
"183","NZ_CP053772.1_89","nicheplant",-0.5126081595,-5.5019891025,1.1884527895,0.598931431816315,0.00407865221672704,3.28199933687034,0.0250942218278238,0.000172325222341928,0.126320097145622
"184","AP019386.1_109","nichelaboratory",-0.51496094,-5.65865542,1.4339306775,0.597523933627919,0.00348720453626873,4.19515664139365,0.0140810890961722,8.54651089259539e-05,0.0932350414355711
"185","AP018569.2_107","nichewastewater",-0.5149976365,-1.1382057715,0.031098613475,0.597502006812785,0.320393366164336,1.03158722727414,0.0312495557105057,0.0168262560404612,0.0531483426447107
"186","NZ_MN732922.1_254","nichelaboratory",-0.5201735298575,-5.6031065225,1.1784655295,0.594417389905751,0.00368639470902041,3.24938429557619,0.00857980752560978,5.18940423077582e-05,0.0463590686884988
"187","AP018569.2_107","nicheplant",-0.520803459,-5.4265781075,1.1156627645,0.594043066929659,0.00439811999186089,3.05159007163475,0.0311368026194755,0.000234880122510971,0.143770985971763
"188","NZ_CP146544.1_32","nichelaboratory",-0.52217416,-5.6134484425,1.29788655625,0.593229369515938,0.00364846634678531,3.66155003039663,0.0150298719307985,9.36413504423847e-05,0.0873218896631825
"189","AP019386.1_110","nichelaboratory",-0.527419887,-5.520420845,1.26929965825,0.59012560262404,0.00400416245894544,3.55835963791885,0.00831737069800439,5.60033563588582e-05,0.0501400557992675
"190","NZ_MZ513634.1_46","nichelivestock",-0.5313524585,-1.1249438195,0.00165454249999962,0.587809443975364,0.32467070700998,1.0016559123841,0.0248380295768493,0.0140692510015554,0.0404591390210586
"191","AP018569.2_107","nichefood",-0.588445057,-1.49961117975,0.0401701232749993,0.555189902554852,0.22321693456503,1.04098785677218,0.0290934291440441,0.0119811900093595,0.0542527193008562
"192","AP018569.2_107","nicheenvironmental",-0.6059921485,-1.2413886094,-0.0964653674250001,0.545532908481736,0.288982655274118,0.908041344893313,0.0285923678887402,0.0156400666096596,0.0467282515658259
"193","NZ_CP146544.1_32","nichewildlife",-0.6410460428,-1.65791005165,0.0223959139749998,0.526741142126213,0.190536776389042,1.02264858527147,0.0133990770411216,0.00491575678761684,0.0259913420162129
"194","AP019386.1_109","nichewildlife",-0.6481227345,-1.590498529,0.0202951970749998,0.52302671574495,0.203823974794765,1.02050254506338,0.0123409560429731,0.00487101528740247,0.0243150990956808
"195","NZ_CP053772.1_89","nicheenvironmental",-0.651468434,-1.359396575,-0.0912267713000006,0.521279749560713,0.256815699520542,0.91281068919742,0.0219239586972123,0.011025279668916,0.0376728342079062
"196","NZ_CP053772.1_89","nichefood",-0.7010013355,-1.794189586725,0.00342197304999997,0.496088304398062,0.166262139100951,1.0034278346852,0.0208344189418356,0.00710492418292852,0.0418857472611477
"197","NZ_CP115377.1_59","nichelivestock",-0.734891874,-1.41324933225,-0.148159291950001,0.479557308792182,0.243351268144813,0.862293748294957,0.0191233144590841,0.009886274938967,0.0329104511179217
"198","NZ_CP053772.1_89","nichewastewater",-0.7898832405,-1.61250557875,-0.166636414425,0.453897789084496,0.199387406865832,0.846507333457189,0.0190553910579433,0.00851515385760098,0.0356175703388106
"199","AP019386.1_109","nichefood",-0.8004544387,-2.162998726,0.0435921493349993,0.449124818036527,0.114979811842071,1.04455624625426,0.0105689593985622,0.00277279583588161,0.0249968167449425
"200","AP019386.1_109","nicheenvironmental",-1.044589545,-2.1579108605,-0.268319792200001,0.351836202715969,0.115566303159716,0.764663209115157,0.0083807518140891,0.00276278965883115,0.0179520882615691
"201","AP019386.1_110","nichelivestock",-1.12265255,-2.38037179925,-0.148475224925,0.325415467995766,0.0925161748163149,0.862021364087669,0.00464077550350093,0.00135819868290112,0.0116017381052861
"202","NZ_CP146544.1_32","nichewastewater",-1.1330457885,-2.3803091615,-0.307332630875001,0.322050862292513,0.092521969493135,0.735405943833465,0.00822712922143462,0.0024045928544162,0.0189010732971237
"203","AP019386.1_109","nichewastewater",-1.250547739,-2.56177084025,-0.375805296100001,0.28634791040017,0.0771679672763768,0.686736033317904,0.00678194367596598,0.00187957374327828,0.0162172325336165
"204","NZ_CP053772.1_89","nichelivestock",-1.490898256,-2.367953081545,-0.7496790525,0.225170304225324,0.0936722696776364,0.472518181936447,0.0095600706576871,0.00406010170971396,0.0196049532960434
"205","AP018569.2_107","nichelivestock",-1.510028206,-2.3307972685,-0.83297772475,0.220903748141991,0.0972182077306418,0.434752783032779,0.011779752065336,0.00532317843049803,0.0225279496916735
"206","NZ_CP146544.1_32","nichelivestock",-1.9123157235,-3.42787187525,-0.869541381175001,0.147737870106236,0.0324559376140479,0.419143733134078,0.00380522387631013,0.000843957050342705,0.0104089016710913
"207","AP019386.1_109","nichelivestock",-2.2733729275,-3.9913320495,-1.110532284075,0.102964302632325,0.0184750882265148,0.329383589768009,0.00245675267854594,0.000450610665854555,0.00756153449304771
